Time (years),Observed Velocity (cm/s)
5.930593059,6.188936558
5.931593159,6.014403706
5.932593259,5.647498542
5.933593359,7.479284105
5.934593459,6.189962579
5.935593559,7.374491915
5.936593659,5.617985012
5.937593759,9.08938263
5.938593859,8.002878842
5.939593959,7.180408671
5.940594059,8.280583742
5.941594159,8.070660395
5.942594259,7.226838904
5.943594359,7.261782669
5.944594459,6.468395799
5.945594559,7.474694463
5.946594659,9.265459017
5.947594759,6.993761705
5.948594859,9.950450408
5.949594959,8.845634392
5.95059506,9.979013415
5.95159516,8.654516847
5.95259526,9.045176135
5.95359536,9.508640722
5.95459546,8.964647611
5.95559556,7.854631686
5.95659566,9.972944198
5.95759576,8.026125592
5.95859586,8.464963796
5.95959596,8.096634687
5.96059606,8.934713434
5.96159616,8.739051902
5.96259626,11.76782263
5.96359636,8.245398596
5.96459646,8.015318212
5.96559656,8.950202881
5.96659666,9.142325017
5.96759676,8.816938016
5.96859686,8.575811709
5.96959696,9.045403932
5.97059706,9.974833918
5.97159716,10.54597647
5.97259726,10.15688623
5.97359736,11.1486493
5.97459746,8.201967438
5.97559756,9.01704946
5.97659766,9.39505779
5.97759776,9.885484213
5.97859786,7.685716986
5.97959796,9.805741651
5.98059806,8.231752604
5.98159816,9.766690401
5.98259826,8.119496469
5.98359836,8.250838477
5.98459846,8.186735761
5.98559856,7.041178495
5.98659866,9.56610873
5.98759876,8.402772726
5.98859886,8.215397431
5.98959896,9.276337185
5.99059906,8.628400918
5.99159916,6.938520814
5.99259926,7.566937444
5.99359936,7.48184718
5.99459946,6.426683786
5.99559956,7.550178015
5.99659966,7.337670931
5.99759976,6.239850663
5.99859986,6.203053639
5.99959996,8.655301781
6.00060006,5.805096774
6.00160016,5.249190234
6.00260026,5.002252096
6.00360036,5.990706631
6.00460046,4.30887905
6.00560056,5.601713041
6.00660066,5.937547566
6.00760076,4.533336031
6.00860086,5.620549689
6.00960096,4.510463668
6.01060106,5.230973618
6.01160116,3.454983517
6.01260126,4.182005076
6.01360136,3.149435852
6.01460146,5.674795691
6.01560156,4.512913839
6.01660166,4.554599827
6.01760176,2.413202168
6.01860186,1.531853624
6.01960196,2.558022779
6.02060206,3.518918104
6.02160216,1.998027345
6.02260226,2.788656804
6.02360236,2.43118929
6.02460246,3.142345972
6.02560256,1.619137958
6.02660266,0.570267554
6.02760276,0.123240455
6.02860286,0.44689452
6.02960296,1.090286776
6.03060306,1.579511778
6.03160316,1.112859922
6.03260326,-0.609149014
6.03360336,0.876583163
6.03460346,-0.413405525
6.03560356,0.881606387
6.03660366,-1.965733001
6.03760376,-1.551409786
6.03860386,-3.202185682
6.03960396,-1.428572811
6.04060406,-1.198462758
6.04160416,-3.032440264
6.04260426,-1.54756052
6.04360436,-2.994315591
6.04460446,-4.240219802
6.04560456,-3.581313555
6.04660466,-2.691005435
6.04760476,-5.017318737
6.04860486,-3.725664401
6.04960496,-2.666340747
6.050605061,-6.131677187
6.051605161,-5.310487106
6.052605261,-2.035918465
6.053605361,-3.459539126
6.054605461,-3.283908889
6.055605561,-4.404658848
6.056605661,-3.989574264
6.057605761,-5.358114705
6.058605861,-3.958785195
6.059605961,-5.690705347
6.060606061,-3.841651689
6.061606161,-5.045509204
6.062606261,-4.387847518
6.063606361,-4.866799789
6.064606461,-6.882429493
6.065606561,-5.167016851
6.066606661,-4.908516691
6.067606761,-6.204440419
6.068606861,-6.178743525
6.069606961,-5.974968064
6.070607061,-6.596163696
6.071607161,-5.373170457
6.072607261,-5.501458466
6.073607361,-5.093439438
6.074607461,-6.796213288
6.075607561,-7.690389841
6.076607661,-9.064035364
6.077607761,-7.219102497
6.078607861,-5.205768037
6.079607961,-4.811299095
6.080608061,-7.937714525
6.081608161,-6.257547087
6.082608261,-6.698656038
6.083608361,-4.959251257
6.084608461,-9.278867379
6.085608561,-5.267732298
6.086608661,-6.170073634
6.087608761,-6.187025475
6.088608861,-7.093914082
6.089608961,-8.228582143
6.090609061,-5.064753811
6.091609161,-7.533872384
6.092609261,-5.683321379
6.093609361,-6.799538869
6.094609461,-6.765380652
6.095609561,-6.329734032
6.096609661,-5.656751441
6.097609761,-6.094833335
6.098609861,-5.577045087
6.099609961,-6.883358092
6.100610061,-5.230050133
6.101610161,-4.278730039
6.102610261,-3.387854291
6.103610361,-6.02072119
6.104610461,-4.798321319
6.105610561,-5.801083437
6.106610661,-5.044652762
6.107610761,-6.488366745
6.108610861,-5.937274117
6.109610961,-3.931082755
6.110611061,-4.360041596
6.111611161,-4.593430616
6.112611261,-3.891138429
6.113611361,-4.346493663
6.114611461,-3.323700838
6.115611561,-2.967929331
6.116611661,-3.379116473
6.117611761,-5.002739181
6.118611861,-1.858343316
6.119611961,-2.307509916
6.120612061,-2.882233658
6.121612161,-2.182225733
6.122612261,-2.988465409
6.123612361,-4.838081154
6.124612461,-1.176900949
6.125612561,-3.399780179
6.126612661,-1.963147092
6.127612761,-0.514964174
6.128612861,-2.669369647
6.129612961,-2.6736239
6.130613061,0.237299387
6.131613161,0.435108281
6.132613261,0.924178761
6.133613361,-1.065113628
6.134613461,-0.923235938
6.135613561,-0.085636232
6.136613661,-0.532974884
6.137613761,0.762584934
6.138613861,0.381192419
6.139613961,0.706453752
6.140614061,0.015514179
6.141614161,1.463216937
6.142614261,-0.092073178
6.143614361,0.627043098
6.144614461,0.445426816
6.145614561,1.350230143
6.146614661,1.941961889
6.147614761,2.747075255
6.148614861,2.480976345
6.149614961,1.406782324
6.150615062,1.685870857
6.151615162,4.035291449
6.152615262,2.072970063
6.153615362,3.06682449
6.154615462,3.03597482
6.155615562,3.377945747
6.156615662,2.735666058
6.157615762,4.030892404
6.158615862,3.41412403
6.159615962,3.693941112
6.160616062,2.950890883
6.161616162,4.262792056
6.162616262,2.756277239
6.163616362,4.402008983
6.164616462,5.5632995
6.165616562,5.369045629
6.166616662,5.524062767
6.167616762,4.491932194
6.168616862,7.678357971
6.169616962,4.074279789
6.170617062,6.305257637
6.171617162,4.873384427
6.172617262,5.847387872
6.173617362,6.974570141
6.174617462,5.579674622
6.175617562,7.871303098
6.176617662,4.49016157
6.177617762,4.989220387
6.178617862,6.172042702
6.179617962,6.173437441
6.180618062,6.906065849
6.181618162,5.420386091
6.182618262,6.229081216
6.183618362,5.256398782
6.184618462,7.95872341
6.185618562,5.604275029
6.186618662,6.217769982
6.187618762,6.998873328
6.188618862,5.170518579
6.189618962,4.54135743
6.190619062,6.661613291
6.191619162,6.823631399
6.192619262,6.80770495
6.193619362,6.85004082
6.194619462,7.786676301
6.195619562,6.732870693
6.196619662,5.650325274
6.197619762,7.461564569
6.198619862,6.239687009
6.199619962,6.507772259
6.200620062,5.700181623
6.201620162,5.765703514
6.202620262,5.278491755
6.203620362,4.902241552
6.204620462,5.185889049
6.205620562,6.541388662
6.206620662,6.789094014
6.207620762,6.271190437
6.208620862,4.785838044
6.209620962,5.510509847
6.210621062,3.251465322
6.211621162,2.812949483
6.212621262,3.01520003
6.213621362,5.663793794
6.214621462,6.896316087
6.215621562,4.951075905
6.216621662,4.76917273
6.217621762,5.245341879
6.218621862,3.998598675
6.219621962,2.670432407
6.220622062,4.478945028
6.221622162,2.012847619
6.222622262,4.149188684
6.223622362,3.774618162
6.224622462,2.539955923
6.225622562,3.676729745
6.226622662,1.913064162
6.227622762,2.567675539
6.228622862,2.200071906
6.229622962,2.07677092
6.230623062,2.218407509
6.231623162,2.049478899
6.232623262,-0.76200402
6.233623362,2.005974656
6.234623462,0.754492938
6.235623562,1.00799737
6.236623662,1.307734792
6.237623762,0.515017486
6.238623862,0.619030072
6.239623962,1.498868643
6.240624062,0.993371668
6.241624162,0.621348165
6.242624262,0.005028196
6.243624362,-0.391703893
6.244624462,0.907106747
6.245624562,-2.372031909
6.246624662,0.787271242
6.247624762,-0.295766602
6.248624862,-0.08873696
6.249624962,-0.820707114
6.250625063,-2.411188995
6.251625163,-0.565063196
6.252625263,-1.133974489
6.253625363,-0.752735437
6.254625463,-2.518560976
6.255625563,-2.819639264
6.256625663,0.088300939
6.257625763,-1.208052608
6.258625863,-3.060341975
6.259625963,-2.400730716
6.260626063,-3.239749587
6.261626163,-1.615525203
6.262626263,-2.406044357
6.263626363,-2.82706651
6.264626463,-2.616035104
6.265626563,-2.831523984
6.266626663,-3.704241223
6.267626763,-4.001472882
6.268626863,-4.142048021
6.269626963,-4.506190121
6.270627063,-2.230754018
6.271627163,-3.559337709
6.272627263,-3.799239365
6.273627363,-3.626029475
6.274627463,-4.083424866
6.275627563,-4.195699652
6.276627663,-3.880750657
6.277627763,-2.926808087
6.278627863,-3.550596828
6.279627963,-2.97916746
6.280628063,-3.915110788
6.281628163,-3.606026306
6.282628263,-3.42750448
6.283628363,-3.861848856
6.284628463,-3.411276096
6.285628563,-4.75041889
6.286628663,-3.68273422
6.287628763,-3.7297789
6.288628863,-3.886189293
6.289628963,-5.630230186
6.290629063,-4.661149544
6.291629163,-4.4883595
6.292629263,-3.27327964
6.293629363,-5.39799004
6.294629463,-4.517282568
6.295629563,-3.117423367
6.296629663,-4.517479823
6.297629763,-5.402515869
6.298629863,-3.679981471
6.299629963,-3.702000281
6.300630063,-4.558847472
6.301630163,-5.360846703
6.302630263,-3.82584646
6.303630363,-4.178338531
6.304630463,-4.47077721
6.305630563,-4.017886217
6.306630663,-4.768068124
6.307630763,-4.267990685
6.308630863,-5.024039096
6.309630963,-3.891955729
6.310631063,-3.611821854
6.311631163,-3.387303889
6.312631263,-4.014649027
6.313631363,-2.655330829
6.314631463,-3.461551449
6.315631563,-4.014628484
6.316631663,-4.204503194
6.317631763,-3.49013558
6.318631863,-3.653964694
6.319631963,-2.505610955
6.320632063,-2.798247849
6.321632163,-2.734951512
6.322632263,-4.145786109
6.323632363,-2.678517672
6.324632463,-5.426163233
6.325632563,-2.857458506
6.326632663,-0.595186894
6.327632763,-1.124080103
6.328632863,-3.881610656
6.329632963,-2.654129561
6.330633063,-2.192612398
6.331633163,-1.82001622
6.332633263,-2.370944087
6.333633363,-2.23550775
6.334633463,-1.882225434
6.335633563,-1.648428326
6.336633663,-1.023249207
6.337633763,-1.286050815
6.338633863,-1.960082439
6.339633963,-1.565421436
6.340634063,-0.251447823
6.341634163,-2.84673583
6.342634263,-1.28504829
6.343634363,-1.521790754
6.344634463,-3.157777297
6.345634563,-0.208448002
6.346634663,-1.663250549
6.347634763,-2.589124995
6.348634863,-1.094790575
6.349634963,-0.911448229
6.350635064,-1.724760406
6.351635164,0.503924243
6.352635264,-0.815919243
6.353635364,-0.779574194
6.354635464,-0.497944546
6.355635564,-0.137341868
6.356635664,0.21850461
6.357635764,0.593210892
6.358635864,-0.702174716
6.359635964,-0.292926779
6.360636064,-0.87436198
6.361636164,0.096758553
6.362636264,-1.862861265
6.363636364,1.139631216
6.364636464,-0.410078871
6.365636564,-0.658729801
6.366636664,-0.508648985
6.367636764,-0.149708895
6.368636864,-3.089702696
6.369636964,-0.290800211
6.370637064,-0.880734693
6.371637164,-3.032515072
6.372637264,-1.238015014
6.373637364,-0.37486125
6.374637464,-1.32824147
6.375637564,-0.465465315
6.376637664,-0.893094238
6.377637764,-0.452707044
6.378637864,-0.133935285
6.379637964,-0.179141943
6.380638064,-0.166674176
6.381638164,-1.870596521
6.382638264,-0.704622033
6.383638364,-1.194730181
6.384638464,-1.408621908
6.385638564,-0.282239179
6.386638664,-2.680726546
6.387638764,-0.973726833
6.388638864,-1.666226526
6.389638964,-0.332388346
6.390639064,-0.155600097
6.391639164,-2.342669252
6.392639264,-0.965812907
6.393639364,-3.247741934
6.394639464,-0.952563069
6.395639564,-2.484500026
6.396639664,-2.957330659
6.397639764,-0.577270705
6.398639864,-3.176433794
6.399639964,-2.67109563
6.400640064,-0.328762892
6.401640164,-2.744213064
6.402640264,-1.210664495
6.403640364,-3.743534154
6.404640464,-2.558694786
6.405640564,-2.740766122
6.406640664,-2.800670882
6.407640764,-4.611557813
6.408640864,-2.303600362
6.409640964,-4.349782536
6.410641064,-3.483758442
6.411641164,-3.64540759
6.412641264,-5.371167302
6.413641364,-2.904359996
6.414641464,-2.986080239
6.415641564,-3.150402928
6.416641664,-3.67494589
6.417641764,-4.707095619
6.418641864,-6.47846769
6.419641964,-4.52934606
6.420642064,-6.596999599
6.421642164,-5.664498429
6.422642264,-6.158021358
6.423642364,-5.845267679
6.424642464,-5.245205899
6.425642564,-6.86441258
6.426642664,-7.691845293
6.427642764,-6.833769332
6.428642864,-6.752551026
6.429642964,-6.434049128
6.430643064,-6.972704144
6.431643164,-5.792760105
6.432643264,-6.688679251
6.433643364,-7.091052925
6.434643464,-6.543922586
6.435643564,-8.058121545
6.436643664,-8.383036167
6.437643764,-7.471845338
6.438643864,-7.911475188
6.439643964,-6.439070815
6.440644064,-7.159617888
6.441644164,-7.458986478
6.442644264,-8.382701185
6.443644364,-8.304614613
6.444644464,-7.140148414
6.445644564,-8.902817781
6.446644664,-8.288458434
6.447644764,-8.989423707
6.448644864,-9.225895325
6.449644964,-6.162202259
6.450645065,-8.466728977
6.451645165,-7.191727127
6.452645265,-8.288107466
6.453645365,-8.728695901
6.454645465,-8.455552119
6.455645565,-8.7381648
6.456645665,-9.74982571
6.457645765,-9.197605814
6.458645865,-8.894658092
6.459645965,-9.148859332
6.460646065,-9.651578262
6.461646165,-7.826632163
6.462646265,-8.728580113
6.463646365,-7.611313611
6.464646465,-9.757366367
6.465646565,-9.066089327
6.466646665,-9.405823946
6.467646765,-9.127409368
6.468646865,-9.758379734
6.469646965,-9.869016445
6.470647065,-9.993156315
6.471647165,-8.449388376
6.472647265,-8.623345478
6.473647365,-7.835055916
6.474647465,-9.756532269
6.475647565,-8.083211056
6.476647665,-7.718295008
6.477647765,-9.284400569
6.478647865,-10.50114067
6.479647965,-8.654107905
6.480648065,-9.61828936
6.481648165,-9.12682999
6.482648265,-9.223840839
6.483648365,-8.46175659
6.484648465,-9.268910387
6.485648565,-7.564818983
6.486648665,-8.306841365
6.487648765,-7.743245908
6.488648865,-8.680451428
6.489648965,-8.603838657
6.490649065,-8.211383553
6.491649165,-7.391105202
6.492649265,-7.259042862
6.493649365,-7.996433387
6.494649465,-7.503830863
6.495649565,-7.019835597
6.496649665,-5.453219297
6.497649765,-7.083872138
6.498649865,-7.955517777
6.499649965,-6.957847042
6.500650065,-3.633134104
6.501650165,-5.63087972
6.502650265,-5.156797316
6.503650365,-5.73874831
6.504650465,-5.832493218
6.505650565,-7.388373304
6.506650665,-6.002623013
6.507650765,-6.215531162
6.508650865,-4.418675771
6.509650965,-2.3427818
6.510651065,-3.723493899
6.511651165,-4.715740558
6.512651265,-5.828755401
6.513651365,-3.265607238
6.514651465,-2.881103869
6.515651565,-4.2212675
6.516651665,-3.863991478
6.517651765,-2.735538322
6.518651865,-1.839489608
6.519651965,-3.454806061
6.520652065,-1.127676045
6.521652165,-2.169268757
6.522652265,-3.529797424
6.523652365,-0.523942091
6.524652465,-0.869742584
6.525652565,-1.202731189
6.526652665,0.452853623
6.527652765,-2.064890878
6.528652865,0.873503694
6.529652965,-1.339036377
6.530653065,-0.556525068
6.531653165,-0.067538224
6.532653265,0.072956734
6.533653365,1.371513991
6.534653465,0.66745102
6.535653565,-0.672105124
6.536653665,1.567474989
6.537653765,1.822985704
6.538653865,-0.086595484
6.539653965,1.547537097
6.540654065,-0.142124671
6.541654165,3.339071707
6.542654265,2.201914294
6.543654365,1.22185702
6.544654465,4.18538336
6.545654565,3.213311578
6.546654665,4.095010434
6.547654765,3.616952719
6.548654865,2.713785778
6.549654965,4.65389972
6.550655066,3.423454721
6.551655166,4.109256887
6.552655266,5.294418269
6.553655366,4.246358085
6.554655466,5.214854039
6.555655566,4.883566067
6.556655666,3.745815241
6.557655766,4.496059782
6.558655866,4.803787318
6.559655966,6.44779589
6.560656066,5.116097942
6.561656166,8.064432816
6.562656266,3.695239556
6.563656366,3.262141771
6.564656466,3.341187244
6.565656566,6.062510458
6.566656666,6.4584067
6.567656766,6.819108457
6.568656866,5.473373519
6.569656966,4.705919418
6.570657066,5.895743255
6.571657166,6.70048285
6.572657266,6.982492282
6.573657366,7.327909488
6.574657466,6.29049271
6.575657566,6.888983856
6.576657666,6.8537763
6.577657766,5.602802197
6.578657866,6.435383071
6.579657966,6.700564306
6.580658066,6.456990017
6.581658166,6.768818005
6.582658266,8.792247905
6.583658366,6.999376946
6.584658466,6.420315099
6.585658566,7.800071152
6.586658666,5.104158632
6.587658766,7.885048251
6.588658866,7.633918313
